"signature_name","gene_id","gene_type","gene_name","weight","entrez_id"
"NonResponse_Chen","ENSG00000167553.17","protein_coding","TUBA1C",NA,"84790"
"NonResponse_Chen","ENSG00000156467.10","protein_coding","UQCRB",NA,"7381"
"NonResponse_Chen","ENSG00000104356.11","protein_coding","POP1",NA,"10940"
"NonResponse_Chen","ENSG00000121211.8","protein_coding","MND1",NA,"84057"
"NonResponse_Chen","ENSG00000136982.6","protein_coding","DSCC1",NA,"79075"
"NonResponse_Chen","ENSG00000166451.14","protein_coding","CENPN",NA,"55839"
"NonResponse_Chen","ENSG00000124562.10","protein_coding","SNRPC",NA,"6631"
"NonResponse_Chen","ENSG00000105173.14","protein_coding","CCNE1",NA,"898"
"NonResponse_Chen","ENSG00000131747.15","protein_coding","TOP2A",NA,"7153"
"NonResponse_Chen","ENSG00000112029.10","protein_coding","FBXO5",NA,"26271"
"NonResponse_Chen","ENSG00000181544.16","protein_coding","FANCB",NA,"2187"
"NonResponse_Chen","ENSG00000072571.20","protein_coding","HMMR",NA,"3161"
"NonResponse_Chen","ENSG00000051341.15","protein_coding","POLQ",NA,"10721"
"NonResponse_Chen","ENSG00000120334.16","protein_coding","CENPL",NA,"91687"
"NonResponse_Chen","ENSG00000128059.8","protein_coding","PPAT",NA,"5471"
"NonResponse_Chen","ENSG00000137807.16","protein_coding","KIF23",NA,"9493"
"NonResponse_Chen","ENSG00000111247.15","protein_coding","RAD51AP1",NA,"10635"
"NonResponse_Chen","ENSG00000104312.8","protein_coding","RIPK2",NA,"8767"
"NonResponse_Chen","ENSG00000111602.12","protein_coding","TIMELESS",NA,"8914"
"NonResponse_Chen","ENSG00000106462.12","protein_coding","EZH2",NA,"2146"
"NonResponse_Chen","ENSG00000076382.17","protein_coding","SPAG5",NA,"10615"
"NonResponse_Chen","ENSG00000058804.12","protein_coding","NDC1",NA,"55706"
"NonResponse_Chen","ENSG00000173207.13","protein_coding","CKS1B",NA,"1163"
"NonResponse_Chen","ENSG00000172172.8","protein_coding","MRPL13",NA,"28998"
"NonResponse_Chen","ENSG00000104889.7","protein_coding","RNASEH2A",NA,"10535"
"NonResponse_Chen","ENSG00000182481.10","protein_coding","KPNA2",NA,"3838"
"NonResponse_Chen","ENSG00000175063.17","protein_coding","UBE2C",NA,"11065"
"NonResponse_Chen","ENSG00000136810.13","protein_coding","TXN",NA,"7295"
"NonResponse_Chen","ENSG00000049541.11","protein_coding","RFC2",NA,"5982"
"NonResponse_Chen","ENSG00000013810.21","protein_coding","TACC3",NA,"10460"
"NonResponse_Chen","ENSG00000189159.16","protein_coding","JPT1",NA,"51155"
"NonResponse_Chen","ENSG00000138092.11","protein_coding","CENPO",NA,"79172"
"NonResponse_Chen","ENSG00000134057.15","protein_coding","CCNB1",NA,"891"
"NonResponse_Chen","ENSG00000099901.17","protein_coding","RANBP1",NA,"5902"
"NonResponse_Chen","ENSG00000108106.14","protein_coding","UBE2S",NA,"27338"
"NonResponse_Chen","ENSG00000117650.13","protein_coding","NEK2",NA,"4751"
"NonResponse_Chen","ENSG00000175305.18","protein_coding","CCNE2",NA,"9134"
"NonResponse_Chen","ENSG00000137547.9","protein_coding","MRPL15",NA,"29088"
"NonResponse_Chen","ENSG00000135451.13","protein_coding","TROAP",NA,"10024"
"NonResponse_Chen","ENSG00000117724.14","protein_coding","CENPF",NA,"1063"
"NonResponse_Chen","ENSG00000157193.18","protein_coding","LRP8",NA,"7804"
"NonResponse_Chen","ENSG00000162244.12","protein_coding","RPL29",NA,"6159"
"NonResponse_Chen","ENSG00000091651.9","protein_coding","ORC6",NA,"23594"
"NonResponse_Chen","ENSG00000134690.11","protein_coding","CDCA8",NA,"55143"
"NonResponse_Chen","ENSG00000076248.11","protein_coding","UNG",NA,"7374"
"NonResponse_Chen","ENSG00000112578.10","protein_coding","BYSL",NA,"705"
"NonResponse_Chen","ENSG00000135018.14","protein_coding","UBQLN1",NA,"29979"
"NonResponse_Chen","ENSG00000097046.13","protein_coding","CDC7",NA,"8317"
"NonResponse_Chen","ENSG00000176853.16","protein_coding","FAM91A1",NA,"157769"
"NonResponse_Chen","ENSG00000156469.9","protein_coding","MTERF3",NA,"51001"
"NonResponse_Chen","ENSG00000186871.7","protein_coding","ERCC6L",NA,"54821"
"NonResponse_Chen","ENSG00000154582.18","protein_coding","ELOC",NA,"6921"
"NonResponse_Chen","ENSG00000131876.18","protein_coding","SNRPA1",NA,"6627"
"NonResponse_Chen","ENSG00000237649.8","protein_coding","KIFC1",NA,"3833"
"NonResponse_Chen","ENSG00000166803.14","protein_coding","PCLAF",NA,"9768"
"NonResponse_Chen","ENSG00000166851.15","protein_coding","PLK1",NA,"5347"
"NonResponse_Chen","ENSG00000124207.17","protein_coding","CSE1L",NA,"1434"
"NonResponse_Chen","ENSG00000136518.17","protein_coding","ACTL6A",NA,"86"
"NonResponse_Chen","ENSG00000100526.21","protein_coding","CDKN3",NA,"1033"
"NonResponse_Chen","ENSG00000140534.14","protein_coding","TICRR",NA,"90381"
"NonResponse_Chen","ENSG00000163468.15","protein_coding","CCT3",NA,"7203"
"NonResponse_Chen","ENSG00000175768.13","protein_coding","TOMM5",NA,"401505"
"NonResponse_Chen","ENSG00000145220.14","protein_coding","LYAR",NA,"55646"
"NonResponse_Chen","ENSG00000169139.12","protein_coding","UBE2V2",NA,"7336"
"NonResponse_Chen","ENSG00000007968.7","protein_coding","E2F2",NA,"1870"
"NonResponse_Chen","ENSG00000157456.8","protein_coding","CCNB2",NA,"9133"
"NonResponse_Chen","ENSG00000163808.17","protein_coding","KIF15",NA,"56992"
"NonResponse_Chen","ENSG00000087586.18","protein_coding","AURKA",NA,"6790"
"NonResponse_Chen","ENSG00000119403.15","protein_coding","PHF19",NA,"26147"
"NonResponse_Chen","ENSG00000143476.18","protein_coding","DTL",NA,"51514"
"NonResponse_Chen","ENSG00000076003.5","protein_coding","MCM6",NA,"4175"
"NonResponse_Chen","ENSG00000143621.17","protein_coding","ILF2",NA,"3608"
"NonResponse_Chen","ENSG00000123219.13","protein_coding","CENPK",NA,"64105"
"NonResponse_Chen","ENSG00000071539.14","protein_coding","TRIP13",NA,"9319"
"NonResponse_Chen","ENSG00000163655.16","protein_coding","GMPS",NA,"8833"
"NonResponse_Chen","ENSG00000129195.16","protein_coding","PIMREG",NA,"54478"
"NonResponse_Chen","ENSG00000112742.10","protein_coding","TTK",NA,"7272"
"NonResponse_Chen","ENSG00000114503.11","protein_coding","NCBP2",NA,"22916"
"NonResponse_Chen","ENSG00000176890.16","protein_coding","TYMS",NA,"7298"
"NonResponse_Chen","ENSG00000166197.17","protein_coding","NOLC1",NA,"9221"
"NonResponse_Chen","ENSG00000213005.3","processed_pseudogene","PTTG3P",NA,NA
"NonResponse_Chen","ENSG00000104738.18","protein_coding","MCM4",NA,"4173"
"NonResponse_Chen","ENSG00000113569.16","protein_coding","NUP155",NA,"9631"
"NonResponse_Chen","ENSG00000100162.15","protein_coding","CENPM",NA,"79019"
"NonResponse_Chen","ENSG00000151465.14","protein_coding","CDC123",NA,"8872"
"NonResponse_Chen","ENSG00000138778.14","protein_coding","CENPE",NA,"1062"
"NonResponse_Chen","ENSG00000143321.19","protein_coding","HDGF",NA,"3068"
"NonResponse_Chen","ENSG00000066279.19","protein_coding","ASPM",NA,"259266"
"NonResponse_Chen","ENSG00000123473.17","protein_coding","STIL",NA,"6491"
"NonResponse_Chen","ENSG00000102384.14","protein_coding","CENPI",NA,"2491"
"NonResponse_Chen","ENSG00000163507.15","protein_coding","CIP2A",NA,"57650"
"NonResponse_Chen","ENSG00000088325.16","protein_coding","TPX2",NA,"22974"
"NonResponse_Chen","ENSG00000112118.20","protein_coding","MCM3",NA,"4172"
"NonResponse_Chen","ENSG00000171793.17","protein_coding","CTPS1",NA,"1503"
"NonResponse_Chen","ENSG00000111665.12","protein_coding","CDCA3",NA,"83461"
"NonResponse_Chen","ENSG00000261236.8","protein_coding","BOP1",NA,"23246"
"NonResponse_Chen","ENSG00000169607.13","protein_coding","CKAP2L",NA,"150468"
"NonResponse_Chen","ENSG00000103121.9","protein_coding","CMC2",NA,"56942"
"NonResponse_Chen","ENSG00000165704.15","protein_coding","HPRT1",NA,"3251"
"NonResponse_Chen","ENSG00000183814.16","protein_coding","LIN9",NA,"286826"
"NonResponse_Chen","ENSG00000011426.11","protein_coding","ANLN",NA,"54443"
"NonResponse_Chen","ENSG00000123416.15","protein_coding","TUBA1B",NA,"10376"
"NonResponse_Chen","ENSG00000173894.11","protein_coding","CBX2",NA,"84733"
"NonResponse_Chen","ENSG00000106554.13","protein_coding","CHCHD3",NA,"54927"
"NonResponse_Chen","ENSG00000065911.13","protein_coding","MTHFD2",NA,"10797"
"NonResponse_Chen","ENSG00000085840.13","protein_coding","ORC1",NA,"4998"
"NonResponse_Chen","ENSG00000164087.8","protein_coding","POC1A",NA,"25886"
"NonResponse_Chen","ENSG00000187522.16","protein_coding","HSPA14",NA,"51182"
"NonResponse_Chen","ENSG00000139734.19","protein_coding","DIAPH3",NA,"81624"
"NonResponse_Chen","ENSG00000085415.16","protein_coding","SEH1L",NA,"81929"
"NonResponse_Chen","ENSG00000178999.13","protein_coding","AURKB",NA,"9212"
"NonResponse_Chen","ENSG00000066855.16","protein_coding","MTFR1",NA,"9650"
"NonResponse_Chen","ENSG00000073111.14","protein_coding","MCM2",NA,"4171"
"NonResponse_Chen","ENSG00000184575.12","protein_coding","XPOT",NA,"11260"
"NonResponse_Chen","ENSG00000198805.12","protein_coding","PNP",NA,"4860"
"NonResponse_Chen","ENSG00000114346.14","protein_coding","ECT2",NA,"1894"
"NonResponse_Chen","ENSG00000144231.11","protein_coding","POLR2D",NA,"5433"
"NonResponse_Chen","ENSG00000132646.11","protein_coding","PCNA",NA,"5111"
"NonResponse_Chen","ENSG00000075131.10","protein_coding","TIPIN",NA,"54962"
"NonResponse_Chen","ENSG00000144381.18","protein_coding","HSPD1",NA,"3329"
"NonResponse_Chen","ENSG00000163006.12","protein_coding","CCDC138",NA,"165055"
"NonResponse_Chen","ENSG00000173660.12","protein_coding","UQCRH",NA,"7388"
"NonResponse_Chen","ENSG00000130826.19","protein_coding","DKC1",NA,"1736"
"NonResponse_Chen","ENSG00000104147.9","protein_coding","OIP5",NA,"11339"
"NonResponse_Chen","ENSG00000101166.16","protein_coding","PRELID3B",NA,"51012"
"NonResponse_Chen","ENSG00000119969.15","protein_coding","HELLS",NA,"3070"
"NonResponse_Chen","ENSG00000101084.19","protein_coding","RAB5IF",NA,"55969"
"NonResponse_Chen","ENSG00000096063.16","protein_coding","SRPK1",NA,"6732"
"NonResponse_Chen","ENSG00000129810.15","protein_coding","SGO1",NA,"151648"
"NonResponse_Chen","ENSG00000149554.14","protein_coding","CHEK1",NA,"1111"
"NonResponse_Chen","ENSG00000104064.18","protein_coding","GABPB1",NA,"2553"
"NonResponse_Chen","ENSG00000197170.10","protein_coding","PSMD12",NA,"5718"
"NonResponse_Chen","ENSG00000163918.12","protein_coding","RFC4",NA,"5984"
"NonResponse_Chen","ENSG00000228716.7","protein_coding","DHFR",NA,"1719"
"NonResponse_Chen","ENSG00000035499.13","protein_coding","DEPDC1B",NA,"55789"
"NonResponse_Chen","ENSG00000135446.17","protein_coding","CDK4",NA,"1019"
"NonResponse_Chen","ENSG00000183765.23","protein_coding","CHEK2",NA,"11200"
"NonResponse_Chen","ENSG00000138180.16","protein_coding","CEP55",NA,"55165"
"NonResponse_Chen","ENSG00000176619.13","protein_coding","LMNB2",NA,"84823"
"NonResponse_Chen","ENSG00000065328.17","protein_coding","MCM10",NA,"55388"
