"signature_name","sub_signature_name","gene_id","gene_type","gene_name","weight","entrez_id"
"IPRES_Hugo","DTPP_RESP_TO_WOUNDING_UP","ENSG00000087085.16","protein_coding","ACHE",NA,"43"
"IPRES_Hugo","DTPP_RESP_TO_WOUNDING_UP","ENSG00000108691.10","protein_coding","CCL2",NA,"6347"
"IPRES_Hugo","DTPP_RESP_TO_WOUNDING_UP","ENSG00000185924.7","protein_coding","RTN4RL1",NA,"146760"
"IPRES_Hugo","DTPP_RESP_TO_WOUNDING_UP","ENSG00000125730.18","protein_coding","C3",NA,"718"
"IPRES_Hugo","DTPP_RESP_TO_WOUNDING_UP","ENSG00000163734.4","protein_coding","CXCL3",NA,"2921"
"IPRES_Hugo","DTPP_RESP_TO_WOUNDING_UP","ENSG00000168542.16","protein_coding","COL3A1",NA,"1281"
"IPRES_Hugo","DTPP_RESP_TO_WOUNDING_UP","ENSG00000081041.9","protein_coding","CXCL2",NA,"2920"
"IPRES_Hugo","DTPP_RESP_TO_WOUNDING_UP","ENSG00000120885.22","protein_coding","CLU",NA,"1191"
"IPRES_Hugo","DTPP_RESP_TO_WOUNDING_UP","ENSG00000159403.18","protein_coding","C1R",NA,"715"
"IPRES_Hugo","DTPP_RESP_TO_WOUNDING_UP","ENSG00000168398.7","protein_coding","BDKRB2",NA,"624"
"IPRES_Hugo","DTPP_RESP_TO_WOUNDING_UP","ENSG00000182326.16","protein_coding","C1S",NA,"716"
"IPRES_Hugo","DTPP_RESP_TO_WOUNDING_UP","ENSG00000062038.15","protein_coding","CDH3",NA,"1001"
"IPRES_Hugo","DTPP_RESP_TO_WOUNDING_UP","ENSG00000110492.17","protein_coding","MDK",NA,"4192"
"IPRES_Hugo","DTPP_RESP_TO_WOUNDING_UP","ENSG00000140416.23","protein_coding","TPM1",NA,"7168"
"IPRES_Hugo","DTPP_RESP_TO_WOUNDING_UP","ENSG00000006606.9","protein_coding","CCL26",NA,"10344"
"IPRES_Hugo","DTPP_RESP_TO_WOUNDING_UP","ENSG00000152580.9","protein_coding","IGSF10",NA,"285313"
"IPRES_Hugo","DTPP_RESP_TO_WOUNDING_UP","ENSG00000172037.14","protein_coding","LAMB2",NA,"3913"
"IPRES_Hugo","DTPP_RESP_TO_WOUNDING_UP","ENSG00000100968.14","protein_coding","NFATC4",NA,"4776"
"IPRES_Hugo","DTPP_RESP_TO_WOUNDING_UP","ENSG00000272398.6","protein_coding","CD24",NA,"100133941"
"IPRES_Hugo","DTPP_RESP_TO_WOUNDING_UP","ENSG00000137801.11","protein_coding","THBS1",NA,"7057"
"IPRES_Hugo","DTPP_RESP_TO_WOUNDING_UP","ENSG00000115414.21","protein_coding","FN1",NA,"2335"
"IPRES_Hugo","DTPP_RESP_TO_WOUNDING_UP","ENSG00000171951.5","protein_coding","SCG2",NA,"7857"
"IPRES_Hugo","DTPP_RESP_TO_WOUNDING_UP","ENSG00000136244.12","protein_coding","IL6",NA,"3569"
"IPRES_Hugo","DTPP_RESP_TO_WOUNDING_UP","ENSG00000117586.11","protein_coding","TNFSF4",NA,"7292"
"IPRES_Hugo","DTPP_RESP_TO_WOUNDING_UP","ENSG00000172638.13","protein_coding","EFEMP2",NA,"30008"
"IPRES_Hugo","DTPP_RESP_TO_WOUNDING_UP","ENSG00000138379.5","protein_coding","MSTN",NA,"2660"
"IPRES_Hugo","DTPP_RESP_TO_WOUNDING_UP","ENSG00000130635.16","protein_coding","COL5A1",NA,"1289"
"IPRES_Hugo","DTPP_RESP_TO_WOUNDING_UP","ENSG00000128284.20","protein_coding","APOL3",NA,"80833"
"IPRES_Hugo","DTPP_RESP_TO_WOUNDING_UP","ENSG00000114698.15","protein_coding","PLSCR4",NA,"57088"
"IPRES_Hugo","DTPP_RESP_TO_WOUNDING_UP","ENSG00000176046.9","protein_coding","NUPR1",NA,"26471"
"IPRES_Hugo","DTPP_RESP_TO_WOUNDING_UP","ENSG00000161638.11","protein_coding","ITGA5",NA,"3678"
"IPRES_Hugo","DTPP_RESP_TO_WOUNDING_UP","ENSG00000085063.17","protein_coding","CD59",NA,"966"
"IPRES_Hugo","DTPP_RESP_TO_WOUNDING_UP","ENSG00000138356.14","protein_coding","AOX1",NA,"316"
"IPRES_Hugo","DTPP_RESP_TO_WOUNDING_UP","ENSG00000105499.14","protein_coding","PLA2G4C",NA,"8605"
"IPRES_Hugo","DTPP_RESP_TO_WOUNDING_UP","ENSG00000048052.24","protein_coding","HDAC9",NA,"9734"
"IPRES_Hugo","DTPP_RESP_TO_WOUNDING_UP","ENSG00000122861.16","protein_coding","PLAU",NA,"5328"
"IPRES_Hugo","DTPP_RESP_TO_WOUNDING_UP","ENSG00000141753.7","protein_coding","IGFBP4",NA,"3487"
"IPRES_Hugo","DTPP_RESP_TO_WOUNDING_UP","ENSG00000181104.7","protein_coding","F2R",NA,"2149"
